instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Resting_state_fMRI,literal,en,Resting state fMRI,literal,en,"Resting state fMRI (rsfMRI or R-fMRI) is a method of functional magnetic resonance imaging (fMRI) that is used in brain mapping to evaluate regional interactions that occur in a resting or task-negative state, when an explicit task is not being performed. A number of resting-state conditions are identified in the brain, one of which is the default mode network. These resting brain state conditions are observed through changes in blood flow in the brain which creates what is referred to as a blood-oxygen-level dependent (BOLD) signal that can be measured using fMRI.",literal,en,"Resting state fMRI (rsfMRI or R-fMRI) is a method of functional magnetic resonance imaging (fMRI) that is used in brain mapping to evaluate regional interactions that occur in a resting or task-negative state, when an explicit task is not being performed. A number of resting-state conditions are identified in the brain, one of which is the default mode network. These resting brain state conditions are observed through changes in blood flow in the brain which creates what is referred to as a blood-oxygen-level dependent (BOLD) signal that can be measured using fMRI. Because brain activity is intrinsic, present even in the absence of an externally prompted task, any brain region will have spontaneous fluctuations in BOLD signal. The resting state approach is useful to explore the brain's functional organization and to examine if it is altered in neurological or mental disorders. Because of the resting state aspect of this imaging, data can be collected from a range of patient groups including people with intellectual disabilities, pediatric groups, and even those that are unconscious. Resting-state functional connectivity research has revealed a number of networks which are consistently found in healthy subjects, different stages of consciousness and across species, and represent specific patterns of synchronous activity.",literal,http://dbpedia.org/resource/Category:Magnetic_resonance_imaging | http://dbpedia.org/resource/Category:Medical_imaging | http://dbpedia.org/resource/Category:Neuroimaging,literal,http://dbpedia.org/ontology/Software
uri,http://dbpedia.org/resource/Blind_insertion_airway_device,literal,en,Blind insertion airway device,literal,en,"A blind insertion airway device (BIAD or blind insertion device) is a medical device used for airway management that ensures an open pathway between a patient's lungs and the outside world, as well as reducing the risk of aspiration, which can be placed without visualization of the glottis. Blind insertion airway devices are often used in the pre-hospital and emergency setting. Blind insertion devices have a number of limitations compared to endotracheal intubation, firstly the risk of aspiration is higher when using a blind insertion device. Examples of blind insertion airway devices are:",literal,en,"A blind insertion airway device (BIAD or blind insertion device) is a medical device used for airway management that ensures an open pathway between a patient's lungs and the outside world, as well as reducing the risk of aspiration, which can be placed without visualization of the glottis. Blind insertion airway devices are often used in the pre-hospital and emergency setting. While the term blind insertion airway device does not refer to an endotracheal tube, it too can also be blindly inserted in certain circumstances, or inserted using a BIAD as a conduit for an endotracheal tube, or by using a bougie or airway exchange catheter. Blind insertion devices have a number of limitations compared to endotracheal intubation, firstly the risk of aspiration is higher when using a blind insertion device. Examples of blind insertion airway devices are: 
* Combitube 
* Laryngeal tube 
* Laryngeal mask airway 
* Nasopharyngeal airway 
* Oropharyngeal airway",literal,http://dbpedia.org/resource/Category:Anesthetic_equipment,literal,http://dbpedia.org/ontology/Device
uri,http://dbpedia.org/resource/Surgical_tape,literal,en,Surgical tape,literal,en,"Surgical tape or medical tape is a type of pressure-sensitive adhesive tape used in medicine and first aid to hold a bandage or other dressing onto a wound. These tapes usually have a hypoallergenic adhesive which is designed to hold firmly onto skin, dressing materials, and underlying layers of tape, but to remove easily without damaging the skin. They allow air to reach the skin (""breathable""). Some breathable tapes such as kinesiology tape, and other elastic bandages with adhesive are made of cotton. Surgical tape is often white because it contains zinc oxide, which is added to help prevent infections. Tapes made of porous material, such as 3M Micropore, are widely used.",literal,en,"Surgical tape or medical tape is a type of pressure-sensitive adhesive tape used in medicine and first aid to hold a bandage or other dressing onto a wound. These tapes usually have a hypoallergenic adhesive which is designed to hold firmly onto skin, dressing materials, and underlying layers of tape, but to remove easily without damaging the skin. They allow air to reach the skin (""breathable""). Some breathable tapes such as kinesiology tape, and other elastic bandages with adhesive are made of cotton. Surgical tape is often white because it contains zinc oxide, which is added to help prevent infections. Tapes made of porous material, such as 3M Micropore, are widely used. Some types are commonly used in sports to add a non-slip wrapping to things which must be gripped, such as tennis racquets, and hockey and lacrosse sticks, because of their rough texture and removability leaving little residue.",literal,http://dbpedia.org/resource/Category:Medical_dressings | http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatSurgicalInstruments | http://dbpedia.org/ontology/Album
uri,http://dbpedia.org/resource/Transcranial_direct-current_stimulation,literal,en,Transcranial direct-current stimulation,literal,en,"Transcranial direct current stimulation (tDCS) is a form of neuromodulation that uses constant, low direct current delivered via electrodes on the head. It was originally developed to help patients with brain injuries or neuropsychiatric conditions such as major depressive disorder. It can be contrasted with cranial electrotherapy stimulation, which generally uses alternating current the same way, as well as transcranial magnetic stimulation.",literal,en,"Transcranial direct current stimulation (tDCS) is a form of neuromodulation that uses constant, low direct current delivered via electrodes on the head. It was originally developed to help patients with brain injuries or neuropsychiatric conditions such as major depressive disorder. It can be contrasted with cranial electrotherapy stimulation, which generally uses alternating current the same way, as well as transcranial magnetic stimulation. Research shows increasing evidence for tDCS as a treatment for depression. There is mixed evidence about whether tDCS is useful for cognitive enhancement in healthy people. There is no strong evidence that tDCS is useful for memory deficits in Parkinson's disease and Alzheimer's disease, non-neuropathic pain, nor for improving arm or leg functioning and muscle strength in people recovering from a stroke. There is emerging supportive evidence for tDSC in the management of schizophrenia - especially for negative symptoms.",literal,http://dbpedia.org/resource/Category:Medical_devices,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Care100654885 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Treatment100658082 | http://dbpedia.org/class/yago/WikicatMedicalTreatments | http://dbpedia.org/class/yago/Work100575741 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Lens_clock,literal,en,Lens clock,literal,en,"A lens clock is a mechanical dial indicator that is used to measure the dioptric power of a lens. It is a specialized version of a spherometer. A lens clock measures the curvature of a surface, but gives the result as an optical power in diopters, assuming the lens is made of a material with a particular refractive index.",literal,en,"A lens clock is a mechanical dial indicator that is used to measure the dioptric power of a lens. It is a specialized version of a spherometer. A lens clock measures the curvature of a surface, but gives the result as an optical power in diopters, assuming the lens is made of a material with a particular refractive index.",literal,http://dbpedia.org/resource/Category:Ophthalmic_equipment,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatDimensionalInstruments | http://dbpedia.org/ontology/ChemicalCompound
uri,http://dbpedia.org/resource/Allis_clamp,literal,en,Allis clamp,literal,en,"An Allis clamp (also called the Allis forceps) is a commonly used surgical instrument. 
* The Allis clamp is a surgical instrument with sharp teeth, used to hold or grasp heavy tissue. It is also used to grasp fascia and soft tissues such as breast or bowel tissue. Allis clamps can cause damage, so they are often used in tissue about to be removed. 
* When used to grasp the cervix to stabilize the uterus, such as when an intrauterine device is being inserted, an Allis clamp has the advantage of causing less bleeding than the more commonly used tenaculum.",literal,en,"An Allis clamp (also called the Allis forceps) is a commonly used surgical instrument. 
* The Allis clamp is a surgical instrument with sharp teeth, used to hold or grasp heavy tissue. It is also used to grasp fascia and soft tissues such as breast or bowel tissue. Allis clamps can cause damage, so they are often used in tissue about to be removed. 
* When used to grasp the cervix to stabilize the uterus, such as when an intrauterine device is being inserted, an Allis clamp has the advantage of causing less bleeding than the more commonly used tenaculum.",literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Clamp103036866 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/HoldingDevice103525827 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatMedicalClamps | http://dbpedia.org/class/yago/WikicatSurgicalInstruments | http://dbpedia.org/ontology/Agent
uri,http://dbpedia.org/resource/Magnetic_resonance_elastography,literal,en,Magnetic resonance elastography,literal,en,"Magnetic resonance elastography (MRE) is a form of elastography that specifically leverages MRI to quantify and subsequently map the mechanical properties (elasticity or stiffness) of soft tissue. First developed and described at Mayo Clinic by Muthupillai et al. in 1995, MRE has emerged as a powerful, non-invasive diagnostic tool, namely as an alternative to biopsy and serum tests for staging liver fibrosis.",literal,en,"Magnetic resonance elastography (MRE) is a form of elastography that specifically leverages MRI to quantify and subsequently map the mechanical properties (elasticity or stiffness) of soft tissue. First developed and described at Mayo Clinic by Muthupillai et al. in 1995, MRE has emerged as a powerful, non-invasive diagnostic tool, namely as an alternative to biopsy and serum tests for staging liver fibrosis. Diseased tissue (e.g. a breast tumor) is often stiffer than the surrounding normal (fibroglandular) tissue, providing motivation to assess tissue stiffness. This principle of operation is the basis for the longstanding practice of palpation, which, however, is limited (except at surgery) to superficial organs and pathologies, and by its subjective, qualitative nature, depending on the skill and touch sensitivity of the practitioner. Conventional imaging techniques of CT, MRI, US, and nuclear medicine are unable to offer any insight on the elastic modulus of soft tissue. MRE, as a quantitative method of assessing tissue stiffness, provides reliable insight to visualize a variety of disease processes which affect tissue stiffness in the liver, brain, heart, pancreas, kidney, spleen, breast, uterus, prostate, and skeletal muscle. MRE is conducted in three steps: first, a mechanical vibrator is used on the surface of the patient's body to generate shear waves that travel into the patient's deeper tissues; second, an MRI acquisition sequence measures the propagation and velocity of the waves; and finally this information is processed by an inversion algorithm to quantitatively infer and map tissue stiffness in 3-D. This stiffness map is called an elastogram, and is the final output of MRE, along with conventional 3-D MRI images as shown on the right.",literal,http://dbpedia.org/resource/Category:Magnetic_resonance_imaging | http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/ontology/TopicalConcept
uri,http://dbpedia.org/resource/Iknife,literal,en,Iknife,literal,en,"Onkoknife, iKnife, or intelligent scalpel (English: Jedi knife, onkoknife; Hungarian: onkokés, intelligens sebészi kés) is a surgical knife, which tests tissue as it contacts it during an operation, and immediately gives information as to whether that tissue contains cancer cells. During a surgery this information is given continuously to the surgeon, significantly accelerating biological tissue analysis and enabling identification and removal of cancer cells. Electroknives have been in use since the 1920s and smart knife surgery is not limited only to cancer detection. In clinical studies the iKnife has shown impressive diagnostic accuracy - identifying benign gynaecological tissue from ovarian cancer (97.4% sensitivity, 100% specificity), breast tumour from normal breast tissue (90.9% se",literal,en,"Onkoknife, iKnife, or intelligent scalpel (English: Jedi knife, onkoknife; Hungarian: onkokés, intelligens sebészi kés) is a surgical knife, which tests tissue as it contacts it during an operation, and immediately gives information as to whether that tissue contains cancer cells. During a surgery this information is given continuously to the surgeon, significantly accelerating biological tissue analysis and enabling identification and removal of cancer cells. Electroknives have been in use since the 1920s and smart knife surgery is not limited only to cancer detection. In clinical studies the iKnife has shown impressive diagnostic accuracy - identifying benign gynaecological tissue from ovarian cancer (97.4% sensitivity, 100% specificity), breast tumour from normal breast tissue (90.9% sensitivity, 98.8% specificity) and recognises histological features of poor prognostic outcome in colorectal carcinoma. Furthermore, the technology behind iKnife - rapid evaporative ionisation mass spectrometry (REIMS) - can identify Candida yeasts down to species level.",literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/ontology/Weapon
uri,http://dbpedia.org/resource/Non-contact_thermography,literal,en,Non-contact thermography,literal,en,"Non-contact thermography, thermographic imaging, or medical thermology is the field of thermography that uses infrared images of the human skin to assist in the diagnosis and treatment of medical conditions. Medical thermology is sometimes referred to as medical infrared imaging or tele-thermology and utilizes thermographic cameras. According to the American Academy of Thermology, Medical Thermology practitioners are licensed health care practitioners who utilize IR imaging in consistent with medically established paradigms of care. Non-medically licensed alternative practitioners who are not held to the same standard may offer thermography services but that should not be confused with the field of medical thermology.",literal,en,"Non-contact thermography, thermographic imaging, or medical thermology is the field of thermography that uses infrared images of the human skin to assist in the diagnosis and treatment of medical conditions. Medical thermology is sometimes referred to as medical infrared imaging or tele-thermology and utilizes thermographic cameras. According to the American Academy of Thermology, Medical Thermology practitioners are licensed health care practitioners who utilize IR imaging in consistent with medically established paradigms of care. Non-medically licensed alternative practitioners who are not held to the same standard may offer thermography services but that should not be confused with the field of medical thermology. Restated, medical thermology is the use of infrared (IR) imaging to assess skin temperature as an extension of the clinician's physical exam to aid in the formation of a medical diagnosis or treatment plan. Medical Thermology does not condone those who purport that ""Thermography"" can find disease by looking for areas of the body that have abnormal heat or irregular blood flow. IR imaging simply does not have the ability to assess temperature beyond the surface of the skin. Thermography is a physiologic study and is not a replacement for structural studies such as X-Ray, MRI, or Mammography. As a physiologic study, however, medical thermology has many health-related indications. The American Academy of Thermology (AAT) (www.aathermology.org) has published internationally peer-reviewed guidelines for neuro-musculoskeletal (MSK), breast, veterinary, and oral-systemic disease. Examples of neuro-musculoskeletal indications for medical thermology include Reflex Sympathetic Dystrophy (RSD), Chronic Regional Pain Syndrome (CRPS), Dysautonomia, Migraine, Fibromyalgia (and other weather-sensitive pain syndromes), thoracic outlet syndrome, and vaso-motor migraine/headaches such as Barre-Lieou syndrome. This is especially true when used to monitor the results of a cold stress (cold presser) test. While there are several clinical studies showing the effectiveness of thermography in detecting temperature abnormalities of breast skin, breast thermography is only approved as an adjunct modality only for breast disease and/or cancer. In that regard it is a breast risk health assessment only. A summary of some of the clinical trials for breast thermography is available in this white paper from UE LifeSciences pdf. Veterinary thermography indications include, but are not limited to, assessment of shoring, limb inflammation, and sweating disorders. When properly used, a commonly known oral-systemic indication for IR imaging is temperature measurement for fever screening. While there are several other oral-systemic indications out lined in the American Academy of Thermology's Oral -Systemic Guidelines. Whole body studies are not performed for medical purposes. Telethermography systems are regulated as a medical device under 21 CFR 884.2980.",literal,http://dbpedia.org/resource/Category:Breast_imaging | http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Computed_Corpuscle_Sectioning,literal,en,Computed Corpuscle Sectioning,literal,en,"Computed Corpuscle Sectioning is a general method for determining the volume, profile area, and perimeter of a slab section of any computer-modeled three-dimensional object in any orientation and at any position. It was originally developed as a model of cell nuclei in a tissue section in conjunction with the Reference Curve Method for correcting ploidy measurements by image analysis in a tissue section, but it is useful for evaluating any algorithm that corrects ploidy measurements for the effect of sectioning. Computed Corpuscle Sectioning has obvious pertinence to stereology, but has not been exploited in that field. The patents on this method (U.S. Patent numbers 5,918,038, 6,035,258, and 6,603,869) are no longer in force.",literal,en,"Computed Corpuscle Sectioning is a general method for determining the volume, profile area, and perimeter of a slab section of any computer-modeled three-dimensional object in any orientation and at any position. It was originally developed as a model of cell nuclei in a tissue section in conjunction with the Reference Curve Method for correcting ploidy measurements by image analysis in a tissue section, but it is useful for evaluating any algorithm that corrects ploidy measurements for the effect of sectioning. Computed Corpuscle Sectioning has obvious pertinence to stereology, but has not been exploited in that field. The patents on this method (U.S. Patent numbers 5,918,038, 6,035,258, and 6,603,869) are no longer in force.",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/ontology/Software
uri,http://dbpedia.org/resource/Cranioclast,literal,en,Cranioclast,literal,en,"A cranioclast (from Greek κρανίον kranion ""head, scull"" and -κλάστης -klastes ""breaker"") is surgical instrument akin to a strong forceps. It was once used to crush and then extract the skull of a fetus so as to facilitate delivery in cases of obstructed labour.",literal,en,"A cranioclast (from Greek κρανίον kranion ""head, scull"" and -κλάστης -klastes ""breaker"") is surgical instrument akin to a strong forceps. It was once used to crush and then extract the skull of a fetus so as to facilitate delivery in cases of obstructed labour.",literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatSurgicalInstruments | http://dbpedia.org/ontology/Agent
uri,http://dbpedia.org/resource/RTI-32,literal,en,RTI-32,literal,en,"(–)-2β-Carbomethoxy-3β-(4-tolyl)tropane (RTI-4229-32, tolpane) is a phenyltropane-based cocaine analogue that has similar properties in vitro to related drugs such as RTI-31.",literal,en,"(–)-2β-Carbomethoxy-3β-(4-tolyl)tropane (RTI-4229-32, tolpane) is a phenyltropane-based cocaine analogue that has similar properties in vitro to related drugs such as RTI-31.",literal,http://dbpedia.org/resource/Category:Medical_imaging | http://dbpedia.org/resource/Category:Neuroimaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/AliphaticCompound114601294 | http://dbpedia.org/class/yago/Amine114739004 | http://dbpedia.org/class/yago/Chemical114806838 | http://dbpedia.org/class/yago/Cognition100023271 | http://dbpedia.org/class/yago/Compound105870180 | http://dbpedia.org/class/yago/Compound114818238 | http://dbpedia.org/class/yago/Concept105835747 | http://dbpedia.org/class/yago/Content105809192 | http://dbpedia.org/class/yago/Idea105833840 | http://dbpedia.org/class/yago/Material114580897 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/MethaneSeries114951377 | http://dbpedia.org/class/yago/OrganicCompound114727670 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Whole105869584 | http://dbpedia.org/class/yago/WikicatRTICompounds | http://dbpedia.org/class/yago/WikicatSympathomimeticAmines | http://dbpedia.org/ontology/ChemicalSubstance | http://dbpedia.org/ontology/Drug | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q8386
uri,http://dbpedia.org/resource/MitraClip,literal,en,MitraClip,literal,en,MitraClip (mitral clip) is a medical device used to treat mitral valve regurgitation for individuals who should not have open-heart surgery. It is implanted via a tri-axial transcatheter technique and involves suturing together the anterior and posterior mitral valve leaflets.,literal,en,MitraClip (mitral clip) is a medical device used to treat mitral valve regurgitation for individuals who should not have open-heart surgery. It is implanted via a tri-axial transcatheter technique and involves suturing together the anterior and posterior mitral valve leaflets.,literal,http://dbpedia.org/resource/Category:Medical_devices,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Procedure101023820 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/WikicatCardiacProcedures | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity | http://dbpedia.org/ontology/Book
uri,http://dbpedia.org/resource/Ambra_Health,literal,en,Ambra Health,literal,en,"Ambra Health (formerly DICOM Grid), is a software company that provides solutions for medical image sharing of DICOM and non-DICOM data between patients, physicians, and hospitals. As of 2016, the company has raised over $45 million for developing its cloud platform.",literal,en,"Ambra Health (formerly DICOM Grid), is a software company that provides solutions for medical image sharing of DICOM and non-DICOM data between patients, physicians, and hospitals. As of 2016, the company has raised over $45 million for developing its cloud platform.",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Tracheotome,literal,en,Tracheotome,literal,en,"A tracheotome is a medical instrument used to perform an incision in the trachea with a cutting blade operated by a powered cannula. It is often called a tracheostomy tube because once it enters the stoma in the trachea, a breathing tube is connected to a ventilator and oxygen is provided to the lungs. There are different types of tracheotomes. They can be made of metal, plastic or silicone. Plastic and silicone are widely used since they reduce the complications from the tracheotomy procedure such as subglottic stenosis and erosion of large blood vessels.",literal,en,"A tracheotome is a medical instrument used to perform an incision in the trachea with a cutting blade operated by a powered cannula. It is often called a tracheostomy tube because once it enters the stoma in the trachea, a breathing tube is connected to a ventilator and oxygen is provided to the lungs. There are different types of tracheotomes. They can be made of metal, plastic or silicone. Plastic and silicone are widely used since they reduce the complications from the tracheotomy procedure such as subglottic stenosis and erosion of large blood vessels.",literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatSurgicalInstruments | http://dbpedia.org/ontology/Agent
