instance.type,instance.value,label.type,label.xml:lang,label.value,comment.type,comment.xml:lang,comment.value,abstract.type,abstract.xml:lang,abstract.value,wikicategories.type,wikicategories.value,DBpediaOntology.type,DBpediaOntology.value
uri,http://dbpedia.org/resource/Harmonic_scalpel,literal,en,Harmonic scalpel,literal,en,"The Harmonic scalpel is a surgical instrument used to simultaneously cut and cauterize tissue. Unlike Electrosurgery, the harmonic uses ultrasonic vibrations instead of electric current to cut and cauterize tissue.",literal,en,"The Harmonic scalpel is a surgical instrument used to simultaneously cut and cauterize tissue. Unlike Electrosurgery, the harmonic uses ultrasonic vibrations instead of electric current to cut and cauterize tissue.",literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatSurgicalInstruments
uri,http://dbpedia.org/resource/Parenteral_nutrition,literal,en,Parenteral nutrition,literal,en,"Parenteral nutrition (PN) is the feeding of specialist nutritional products to a person intravenously, bypassing the usual process of eating and digestion. The products are made by specialist pharmaceutical compounding companies and are considered to be the highest risk pharmaceutical preparations available as the products cannot undergo any form of terminal sterilization. The person receives highly complex nutritional formulae that contain nutrients such as glucose, salts, amino acids, lipids and added vitamins and dietary minerals. It is called total parenteral nutrition (TPN) or total nutrient admixture (TNA) when no significant nutrition is obtained by other routes, and partial parenteral nutrition (PPN) when nutrition is also partially enteric. It may be called peripheral parenteral n",literal,en,"Parenteral nutrition (PN) is the feeding of specialist nutritional products to a person intravenously, bypassing the usual process of eating and digestion. The products are made by specialist pharmaceutical compounding companies and are considered to be the highest risk pharmaceutical preparations available as the products cannot undergo any form of terminal sterilization. The person receives highly complex nutritional formulae that contain nutrients such as glucose, salts, amino acids, lipids and added vitamins and dietary minerals. It is called total parenteral nutrition (TPN) or total nutrient admixture (TNA) when no significant nutrition is obtained by other routes, and partial parenteral nutrition (PPN) when nutrition is also partially enteric. It may be called peripheral parenteral nutrition (PPN) when administered through vein access in a limb rather than through a central vein as central venous nutrition (CVN).",literal,http://dbpedia.org/resource/Category:Intravenous_fluids,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Care100654885 | http://dbpedia.org/class/yago/Engagement101239064 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Fluid114939900 | http://dbpedia.org/class/yago/GroupAction101080366 | http://dbpedia.org/class/yago/Intervention101240210 | http://dbpedia.org/class/yago/Matter100020827 | http://dbpedia.org/class/yago/Part113809207 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Procedure101023820 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/Relation100031921 | http://dbpedia.org/class/yago/Substance100019613 | http://dbpedia.org/class/yago/Treatment100658082 | http://dbpedia.org/class/yago/WikicatIntravenousFluids | http://dbpedia.org/class/yago/WikicatMedicalTreatments | http://dbpedia.org/class/yago/WikicatVeterinaryProcedures | http://dbpedia.org/class/yago/Work100575741 | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Peripheral_venous_catheter,literal,en,Peripheral venous catheter,literal,en,"In medicine, a peripheral venous catheter (PVC), peripheral venous line or peripheral venous access catheter is a catheter (small, flexible tube) placed into a peripheral vein for venous access to administer intravenous therapy such as medication fluids.",literal,en,"In medicine, a peripheral venous catheter (PVC), peripheral venous line or peripheral venous access catheter is a catheter (small, flexible tube) placed into a peripheral vein for venous access to administer intravenous therapy such as medication fluids.",literal,http://dbpedia.org/resource/Category:Catheters,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Catheter102984469 | http://dbpedia.org/class/yago/Conduit103089014 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/Passage103895293 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Tube104493505 | http://dbpedia.org/class/yago/Way104564698 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatCatheters | http://dbpedia.org/class/yago/YagoGeoEntity | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Senn_retractor,literal,en,Senn retractor,literal,en,"Senn retractors are double ended retractors used in surgical procedures. One end is typically L shaped, and the other has three bent prongs. The pronged ends come in sharp and dull tips. They are regularly used in hand and foot surgeries. The Senn retractor design was first described in the literature by Dr. Nicholas Senn, head of surgery at Rush Medical College.",literal,en,"Senn retractors are double ended retractors used in surgical procedures. One end is typically L shaped, and the other has three bent prongs. The pronged ends come in sharp and dull tips. They are regularly used in hand and foot surgeries. The Senn retractor design was first described in the literature by Dr. Nicholas Senn, head of surgery at Rush Medical College.",literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatSurgicalInstruments
uri,http://dbpedia.org/resource/Y-Set_(intravenous_therapy),literal,en,Y-Set (intravenous therapy),literal,en,"In intravenous therapy a Y-Set, T-Set and V-Sets are Y, T and V shaped three-way connector sets made of connecting plastic tubes used for delivering intravenous drugs into the body from multiple fluid sources. As Y-Sets are the most common shaped sets, Y-Set is a name that is sometimes used to represent the family of connector sets (sometimes called Y-tubes). The majority of these infusion sets have a left and right hand line that deliver fluid and drugs (often via a valve) to a short common limb attached to the female fitting on the intravenous cannulae.",literal,en,"In intravenous therapy a Y-Set, T-Set and V-Sets are Y, T and V shaped three-way connector sets made of connecting plastic tubes used for delivering intravenous drugs into the body from multiple fluid sources. As Y-Sets are the most common shaped sets, Y-Set is a name that is sometimes used to represent the family of connector sets (sometimes called Y-tubes). The majority of these infusion sets have a left and right hand line that deliver fluid and drugs (often via a valve) to a short common limb attached to the female fitting on the intravenous cannulae.",literal,http://dbpedia.org/resource/Category:Intravenous_fluids,literal,http://dbpedia.org/class/yago/Line108593262 | http://dbpedia.org/class/yago/Location100027167 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/Path108616311 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/WikicatRoutesOfAdministration | http://dbpedia.org/class/yago/YagoGeoEntity | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/John_Mallard,literal,en,John Mallard,literal,en,"John Rowland Mallard OBE FRSE FREng was Professor of Medical Physics at the University of Aberdeen from 1965 until his retirement in 1992. He is known for his and his colleagues' work in the development of radionuclide imaging, magnetic resonance imaging (MRI) and, in particular, positron emission tomography (PET). He was born in Northampton, England",literal,en,"John Rowland Mallard OBE FRSE FREng was Professor of Medical Physics at the University of Aberdeen from 1965 until his retirement in 1992. He is known for his and his colleagues' work in the development of radionuclide imaging, magnetic resonance imaging (MRI) and, in particular, positron emission tomography (PET). He was born in Northampton, England",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/class/yago/Academician109759069 | http://dbpedia.org/class/yago/Adult109605289 | http://dbpedia.org/class/yago/Associate109816771 | http://dbpedia.org/class/yago/CausalAgent100007347 | http://dbpedia.org/class/yago/Colleague109935990 | http://dbpedia.org/class/yago/Educator110045713 | http://dbpedia.org/class/yago/LivingThing100004258 | http://dbpedia.org/class/yago/MilitaryOfficer110317007 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/Organism100004475 | http://dbpedia.org/class/yago/Peer109626238 | http://dbpedia.org/class/yago/Person100007846 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Physicist110428004 | http://dbpedia.org/class/yago/Professional110480253 | http://dbpedia.org/class/yago/Scientist110560637 | http://dbpedia.org/class/yago/Serviceman110582746 | http://dbpedia.org/class/yago/SkilledWorker110605985 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatAcademicsOfTheUniversityOfAberdeen | http://dbpedia.org/class/yago/WikicatFellowsOfTheRoyalSocietyOfEdinburgh | http://dbpedia.org/class/yago/WikicatLivingPeople | http://dbpedia.org/class/yago/WikicatOfficersOfTheOrderOfTheBritishEmpire | http://dbpedia.org/class/yago/WikicatScottishPhysicists | http://dbpedia.org/class/yago/Worker109632518 | http://dbpedia.org/class/yago/YagoLegalActor | http://dbpedia.org/class/yago/YagoLegalActorGeo | http://www.w3.org/2002/07/owl#Thing
uri,http://dbpedia.org/resource/Ambra_Health,literal,en,Ambra Health,literal,en,"Ambra Health (formerly DICOM Grid), is a software company that provides solutions for medical image sharing of DICOM and non-DICOM data between patients, physicians, and hospitals. As of 2016, the company has raised over $45 million for developing its cloud platform.",literal,en,"Ambra Health (formerly DICOM Grid), is a software company that provides solutions for medical image sharing of DICOM and non-DICOM data between patients, physicians, and hospitals. As of 2016, the company has raised over $45 million for developing its cloud platform.",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/ontology/Agent | http://dbpedia.org/ontology/Company | http://dbpedia.org/ontology/Organisation | http://schema.org/Organization | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent | http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q24229398 | http://www.wikidata.org/entity/Q43229 | http://www.wikidata.org/entity/Q4830453
uri,http://dbpedia.org/resource/Analysis_of_Functional_NeuroImages,literal,en,Analysis of Functional NeuroImages,literal,en,Analysis of Functional NeuroImages (AFNI) is an open-source environment for processing and displaying functional MRI data—a technique for mapping human brain activity. AFNI is an agglomeration of programs that can be used interactively or flexibly assembled for batch processing using shell script. The term AFNI refers both to the entire suite and to a particular interactive program often used for visualization. AFNI is actively developed by the NIMH Scientific and Statistical Computing Core and its capabilities are continually expanding.,literal,en,"Analysis of Functional NeuroImages (AFNI) is an open-source environment for processing and displaying functional MRI data—a technique for mapping human brain activity. AFNI is an agglomeration of programs that can be used interactively or flexibly assembled for batch processing using shell script. The term AFNI refers both to the entire suite and to a particular interactive program often used for visualization. AFNI is actively developed by the NIMH Scientific and Statistical Computing Core and its capabilities are continually expanding. AFNI runs under many Unix-like operating systems that provide X11 and Motif libraries, including IRIX, Solaris, Linux, FreeBSD and OS X. Precompiled binaries are available for some platforms. AFNI is available for research use under the GNU General Public License. AFNI now comprises over 300,000 lines of C source code, and a skilled C programmer can add interactive and batch functions to AFNI with relative ease.",literal,http://dbpedia.org/resource/Category:Medical_imaging,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Code106355894 | http://dbpedia.org/class/yago/CodingSystem106353757 | http://dbpedia.org/class/yago/Communication100033020 | http://dbpedia.org/class/yago/Software106566077 | http://dbpedia.org/class/yago/Writing106359877 | http://dbpedia.org/class/yago/WrittenCommunication106349220 | http://dbpedia.org/ontology/Software | http://dbpedia.org/ontology/Work | http://schema.org/CreativeWork | http://umbel.org/umbel/rc/SoftwareObject | http://www.w3.org/2002/07/owl#Thing | http://www.wikidata.org/entity/Q386724 | http://www.wikidata.org/entity/Q7397
uri,http://dbpedia.org/resource/Boston_brace,literal,en,Boston brace,literal,en,"The Boston brace, a type of thoraco-lumbo-sacral-orthosis (TLSO), is a back brace used primarily for the treatment of idiopathic scoliosis in children. It was developed in 1972 by M.E ""Bill"" Miller and John Hall at the Boston Children's Hospital in Boston, Massachusetts.",literal,en,"The Boston brace, a type of thoraco-lumbo-sacral-orthosis (TLSO), is a back brace used primarily for the treatment of idiopathic scoliosis in children. It was developed in 1972 by M.E ""Bill"" Miller and John Hall at the Boston Children's Hospital in Boston, Massachusetts.",literal,http://dbpedia.org/resource/Category:Orthopedic_braces,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Brace102887209 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Strengthener104336034 | http://dbpedia.org/class/yago/Support104359589 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatOrthopedicBraces
uri,http://dbpedia.org/resource/Dental_drill,literal,en,Dental drill,literal,en,"A dental drill or handpiece is a hand-held, mechanical instrument used to perform a variety of common dental procedures, including removing decay, polishing fillings, performing cosmetic dentistry, and altering prostheses.The handpiece itself consists of internal mechanical components which initiate a rotational force and provide power to the cutting instrument, usually a dental burr. The type of apparatus used clinically will vary depending on the required function dictated by the dental procedure. It is common for a light source and cooling water-spray system to also be incorporated into certain handpieces; this improves visibility, accuracy and overall success of the procedure.",literal,en,"A dental drill or handpiece is a hand-held, mechanical instrument used to perform a variety of common dental procedures, including removing decay, polishing fillings, performing cosmetic dentistry, and altering prostheses.The handpiece itself consists of internal mechanical components which initiate a rotational force and provide power to the cutting instrument, usually a dental burr. The type of apparatus used clinically will vary depending on the required function dictated by the dental procedure. It is common for a light source and cooling water-spray system to also be incorporated into certain handpieces; this improves visibility, accuracy and overall success of the procedure.",literal,http://dbpedia.org/resource/Category:Dental_equipment,literal,http://dbpedia.org/class/yago/Ability105616246 | http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Cognition100023271 | http://dbpedia.org/class/yago/Creativity105624700 | http://dbpedia.org/class/yago/Invention105633385 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/WikicatInventionsOfTheIndusValleyCivilization
uri,http://dbpedia.org/resource/Dental_explorer,literal,en,Dental explorer,literal,en,"A dental explorer or sickle probe is an instrument in dentistry commonly used in the dental armamentarium. A sharp point at the end of the explorer is used to enhance tactile sensation. In the past it was usual for dentists to use the explorer to probe teeth for the presence of cavities. Some dental professionals have questioned this practice in the first decade of the twenty-first century. The use of a sharp explorer to diagnose caries in pit and fissure sites is no longer recommended and clinicians instead should rely on ""sharp eyes and a blunt explorer or probe."" Penetration by a sharp explorer can actually cause cavitation in areas that are remineralizing or could be remineralized. Dental lesions initially develop as a subsurface lesion. Early lesions may be reversed - with meticulous ",literal,en,"A dental explorer or sickle probe is an instrument in dentistry commonly used in the dental armamentarium. A sharp point at the end of the explorer is used to enhance tactile sensation. In the past it was usual for dentists to use the explorer to probe teeth for the presence of cavities. Some dental professionals have questioned this practice in the first decade of the twenty-first century. The use of a sharp explorer to diagnose caries in pit and fissure sites is no longer recommended and clinicians instead should rely on ""sharp eyes and a blunt explorer or probe."" Penetration by a sharp explorer can actually cause cavitation in areas that are remineralizing or could be remineralized. Dental lesions initially develop as a subsurface lesion. Early lesions may be reversed - with meticulous patient self-care and application of fluoride - as long as the thin surface layer remains intact. The use of a dental explorer with firm pressure to probe suspicious areas may result in the rupture of the surface layer covering early lesions. Instead, they argue that fluoride and oral hygiene should be used to remineralize the enamel and prevent it from decaying further. This debate still continues because sometimes decay can be difficult to diagnose without tactile verification. Additionally, radiographs and other products designed to identify decay (such as measuring fluorescence from a laser) help the dental professional make a final diagnosis of tooth decay. There are various types of explorers, though the most common one is the No. 23 explorer, which is also known as a ""shepherd's hook"". Other types include the 3CH (also known as ""cowhorn"" or ""pigtail"") and No. 17 explorers, which are useful for the interproximal areas between teeth.",literal,http://dbpedia.org/resource/Category:Dental_equipment,literal,http://dbpedia.org/class/yago/Abstraction100002137 | http://dbpedia.org/class/yago/Act100030358 | http://dbpedia.org/class/yago/Activity100407535 | http://dbpedia.org/class/yago/Event100029378 | http://dbpedia.org/class/yago/Procedure101023820 | http://dbpedia.org/class/yago/PsychologicalFeature100023100 | http://dbpedia.org/class/yago/WikicatDentistryProcedures | http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
uri,http://dbpedia.org/resource/Fleam,literal,en,Fleam,literal,en,"A fleam, also flem, flew, flue, fleame, or phleam, was a handheld instrument used for bloodletting.",literal,en,"A fleam, also flem, flew, flue, fleame, or phleam, was a handheld instrument used for bloodletting.",literal,http://dbpedia.org/resource/Category:Surgical_instruments,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrument103574816 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MedicalInstrument103739693 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/SurgicalInstrument104364545 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatSurgicalInstruments
uri,"http://dbpedia.org/resource/Flow-restricted,_oxygen-powered_ventilation_device",literal,en,"Flow-restricted, oxygen-powered ventilation device",literal,en,"A flow-restricted, oxygen-powered ventilation device (FROPVD), also referred to as a manually triggered ventilation device (MTV), is used to assist ventilation in apneic or hypoventilating patients, although these devices can also be used to provide supplemental oxygen to breathing patients. It can be used on patients with spontaneous breaths, as there is a valve that opens automatically on inspiration. When ventilating a patient with a (FROPVD) you must ensure an adequate, constant oxygen supply is available. Once the oxygen source is depleted, the device can no longer be used because it is driven completely by an oxygen source. The (FROPVD) has a peak flow rate of 100% oxygen at up to 40 liters per minute. To use the device, manually trigger it until chest rise is noted and then release.",literal,en,"A flow-restricted, oxygen-powered ventilation device (FROPVD), also referred to as a manually triggered ventilation device (MTV), is used to assist ventilation in apneic or hypoventilating patients, although these devices can also be used to provide supplemental oxygen to breathing patients. It can be used on patients with spontaneous breaths, as there is a valve that opens automatically on inspiration. When ventilating a patient with a (FROPVD) you must ensure an adequate, constant oxygen supply is available. Once the oxygen source is depleted, the device can no longer be used because it is driven completely by an oxygen source. The (FROPVD) has a peak flow rate of 100% oxygen at up to 40 liters per minute. To use the device, manually trigger it until chest rise is noted and then release. Wait five seconds before repeating. The device must have a pressure relief valve that opens at 60cm of water pressure to avoid over ventilation and trauma to the lungs. The (FROPVD) is contraindicated in adult patients with potential chest trauma and all children. Note: ( In cases with an apneic patient the best results will be achieved using the Two person bag-valve-mask technique.)",literal,http://dbpedia.org/resource/Category:Medical_pumps,literal,http://dbpedia.org/class/yago/Artifact100021939 | http://dbpedia.org/class/yago/Device103183080 | http://dbpedia.org/class/yago/Instrumentality103575240 | http://dbpedia.org/class/yago/MechanicalDevice103736970 | http://dbpedia.org/class/yago/Mechanism103738472 | http://dbpedia.org/class/yago/Object100002684 | http://dbpedia.org/class/yago/PhysicalEntity100001930 | http://dbpedia.org/class/yago/Pump104021798 | http://dbpedia.org/class/yago/Whole100003553 | http://dbpedia.org/class/yago/WikicatMedicalPumps
